Place_TractID,SiteId,PM2.5_Exceptional,PM2.5_ExceedCount,PM2.5_Max,Ozone_Exceptional,Ozone_ExceedCount,Ozone_Max
3436000-34017006900,1500.0,0,0.0,24.7,0.0,1.0,0.071
3451000-34013006400,1500.0,0,0.0,24.7,0.0,1.0,0.071
3502000-35001000801,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001003501,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001003731,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004300,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004401,1522.0,0,0.0,11.8,0.0,2.0,0.076
3502000-35001004603,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001102,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001103,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001204,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001303,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001307,1522.0,0,0.0,11.8,0.0,2.0,0.076
3539380-35013001500,1522.0,0,0.0,11.8,0.0,2.0,0.076
3563460-35001940600,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049000400,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001203,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001205,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049001302,1522.0,0,0.0,11.8,0.0,2.0,0.076
3570500-35049010204,1522.0,0,0.0,11.8,0.0,2.0,0.076
3651000-36005003700,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36005011000,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36005027600,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36005028400,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36005031900,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36047001100,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047003700,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047016400,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047028501,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047045000,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047054300,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36047107000,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36061000900,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061009400,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061009600,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061010200,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061010400,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061010900,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061011201,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061011202,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061011300,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061019701,1562.0,0,0.0,23.5,0.0,2.0,0.081
3651000-36061029700,1564.0,0,0.0,19.9,0.0,2.0,0.079
3651000-36081038302,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081042600,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081056100,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081064102,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081128300,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081138502,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36081140901,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36085001800,1602.0,0,0.0,19.9,0.0,6.0,0.086
3651000-36085022800,1602.0,0,0.0,19.9,0.0,6.0,0.086
3673000-36067000100,1564.0,0,0.0,19.9,0.0,2.0,0.079
3702140-37021002205,1658.0,0,0.0,25.7,0.0,2.0,0.073
3702140-37021002505,1658.0,0,0.0,25.7,0.0,2.0,0.073
3702140-37021002506,1658.0,0,0.0,25.7,0.0,2.0,0.073
3702140-37021003001,1658.0,0,0.0,25.7,0.0,2.0,0.073
3710740-37183053606,1676.0,0,0.0,23.0,0.0,0.0,0.07
3712000-37119000300,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119000700,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119002600,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119004900,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005615,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005616,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005710,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005829,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005833,1658.0,0,0.0,25.7,0.0,2.0,0.073
3712000-37119005911,1658.0,0,0.0,25.7,0.0,2.0,0.073
3714100-37025040702,1658.0,0,0.0,25.7,0.0,2.0,0.073
3714100-37025040703,1658.0,0,0.0,25.7,0.0,2.0,0.073
3722920-37051001604,1676.0,0,0.0,23.0,0.0,0.0,0.07
3722920-37051002401,1676.0,0,0.0,23.0,0.0,0.0,0.07
3725580-37071030802,1658.0,0,0.0,25.7,0.0,2.0,0.073
3725580-37071030902,1658.0,0,0.0,25.7,0.0,2.0,0.073
3725580-37071031402,1658.0,0,0.0,25.7,0.0,2.0,0.073
3725580-37071032200,1658.0,0,0.0,25.7,0.0,2.0,0.073
3725580-37071033202,1658.0,0,0.0,25.7,0.0,2.0,0.073
3725580-37071033400,1658.0,0,0.0,25.7,0.0,2.0,0.073
3728000-37081015100,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016003,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016201,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081016204,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728000-37081017200,1644.0,0,0.0,18.5,0.0,1.0,0.074
3728080-37147001003,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001200,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001301,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147001700,1676.0,0,0.0,23.0,0.0,0.0,0.07
3728080-37147002002,1676.0,0,0.0,23.0,0.0,0.0,0.07
3731400-37057060602,1639.0,0,0.0,12.9,0.0,0.0,0.068
3731400-37081016408,1644.0,0,0.0,18.5,0.0,1.0,0.074
3731400-37081016409,1644.0,0,0.0,18.5,0.0,1.0,0.074
3731400-37081016600,1644.0,0,0.0,18.5,0.0,1.0,0.074
3734200-37133001102,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183053712,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183053721,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183054113,1676.0,0,0.0,23.0,0.0,0.0,0.07
3755000-37183054210,1676.0,0,0.0,23.0,0.0,0.0,0.07
3775000-37067002801,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067003003,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067003402,1639.0,0,0.0,12.9,0.0,0.0,0.068
3775000-37067004011,1639.0,0,0.0,12.9,0.0,0.0,0.068
3901000-39153520301,1725.0,0,0.0,33.6,0.0,0.0,0.07
3901000-39153531002,1725.0,0,0.0,33.6,0.0,0.0,0.07
3901000-39153531101,1725.0,0,0.0,33.6,0.0,0.0,0.07
3901000-39153532902,1725.0,0,0.0,33.6,0.0,0.0,0.07
3901000-39153533400,1725.0,0,0.0,33.6,0.0,0.0,0.07
3912000-39151711600,1725.0,0,0.0,33.6,0.0,0.0,0.07
3912000-39151711800,1725.0,0,0.0,33.6,0.0,0.0,0.07
3912000-39151712300,1725.0,0,0.0,33.6,0.0,0.0,0.07
3912000-39151713100,1725.0,0,0.0,33.6,0.0,0.0,0.07
3915000-39061001100,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061004500,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061004702,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061005400,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061010700,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061010800,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061020901,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061021401,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061024200,1753.0,0,0.0,20.8,0.0,4.0,0.079
3915000-39061024400,1753.0,0,0.0,20.8,0.0,4.0,0.079
3916000-39035110501,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035111800,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035111902,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035113101,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035114700,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035115200,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035115300,1725.0,0,0.0,33.6,0.0,0.0,0.07
3916000-39035116100,1719.0,0,0.0,24.9,0.0,2.0,0.078
3916000-39035118500,1719.0,0,0.0,24.9,0.0,2.0,0.078
3916000-39035119100,1725.0,0,0.0,33.6,0.0,0.0,0.07
3918000-39049006321,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049006500,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049007120,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049007424,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049007921,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049008330,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049008400,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009331,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009381,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009390,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009410,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009420,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009520,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009590,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049009800,1742.0,0,1.0,36.2,0.0,0.0,0.07
3918000-39049010100,1742.0,0,1.0,36.2,0.0,0.0,0.07
3921000-39113001700,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113070201,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113070300,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113080100,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113080400,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113080700,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113091000,1753.0,0,0.0,20.8,0.0,4.0,0.079
3921000-39113110202,1753.0,0,0.0,20.8,0.0,4.0,0.079
3977000-39095003400,1775.0,0,0.0,22.2,0.0,0.0,0.066
3977000-39095008400,1775.0,0,0.0,22.2,0.0,0.0,0.066
3988000-39099800400,1719.0,0,0.0,24.9,0.0,2.0,0.078
3988000-39099804300,1719.0,0,0.0,24.9,0.0,2.0,0.078
4009050-40143007520,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030402,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030505,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030506,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030511,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030601,1879.0,0,0.0,28.4,0.0,0.0,0.068
4009050-40145030800,1879.0,0,0.0,28.4,0.0,0.0,0.068
4023200-40109109202,1864.0,0,0.0,22.3,0.0,4.0,0.075
4041850-40031002301,1841.0,0,0.0,17.7,0.0,1.0,0.075
4041850-40031002401,1841.0,0,0.0,17.7,0.0,1.0,0.075
4052500-40027200100,1864.0,0,0.0,22.3,0.0,4.0,0.075
4052500-40027200700,1864.0,0,0.0,22.3,0.0,4.0,0.075
4052500-40027202203,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40017300201,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40017301001,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40017301100,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40027202005,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40027202107,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40027202201,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109100600,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109101100,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109101600,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109102500,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109102600,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109102700,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109102900,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103000,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103400,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103500,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103601,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103602,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103700,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109103800,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109104000,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109105800,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109106000,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109106403,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109106903,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109106910,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109107303,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109108005,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109108602,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109001,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109100,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109201,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40109109202,1864.0,0,0.0,22.3,0.0,4.0,0.075
4055000-40125501003,1864.0,0,0.0,22.3,0.0,4.0,0.075
4075000-40113940005,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143002900,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143006600,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143009104,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40143011100,1879.0,0,0.0,28.4,0.0,0.0,0.068
4075000-40145030403,1879.0,0,0.0,28.4,0.0,0.0,0.068
4105350-41067030102,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105350-41067030300,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105350-41067030402,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105350-41067031403,1920.0,0,2.0,53.1,0.0,1.0,0.087
4105800-41017000100,1908.0,0,3.0,152.5,0.0,3.0,0.091
4123850-41039001002,1908.0,0,3.0,152.5,0.0,3.0,0.091
4123850-41039004100,1908.0,0,3.0,152.5,0.0,3.0,0.091
4131250-41051009301,1920.0,0,2.0,53.1,0.0,1.0,0.087
4131250-41051010303,1920.0,0,2.0,53.1,0.0,1.0,0.087
4134100-41067031606,1920.0,0,2.0,53.1,0.0,1.0,0.087
4147000-41029000900,1908.0,0,3.0,152.5,0.0,3.0,0.091
4147000-41029001001,1908.0,0,3.0,152.5,0.0,3.0,0.091
4147000-41029001601,1908.0,0,3.0,152.5,0.0,3.0,0.091
4159000-41005020800,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005020900,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022206,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41005022208,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009803,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051009903,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41051010200,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030102,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030402,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030502,1920.0,0,2.0,53.1,0.0,1.0,0.087
4159000-41067030600,1920.0,0,2.0,53.1,0.0,1.0,0.087
4164900-41047001801,1920.0,0,2.0,53.1,0.0,1.0,0.087
4164900-41047002502,1920.0,0,2.0,53.1,0.0,1.0,0.087
4260000-42101008801,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101014800,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101036400,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101038100,2019.0,0,0.0,24.5,0.0,9.0,0.079
4260000-42101980000,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101980100,2016.0,0,0.0,23.2,0.0,0.0,0.05
4260000-42101980200,2016.0,0,0.0,23.2,0.0,0.0,0.05
4261000-42003020300,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003101600,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120400,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003120800,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003141000,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003241200,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003250700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003310300,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003561700,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003980000,1943.0,0,0.0,29.0,0.0,0.0,0.069
4261000-42003981800,1943.0,0,0.0,29.0,0.0,0.0,0.069
4652980-46103010903,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010401,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010404,2092.0,0,0.0,31.5,0.0,0.0,0.069
4659020-46099010406,2092.0,0,0.0,31.5,0.0,0.0,0.069
4714000-47065010413,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065010434,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065010902,2118.0,0,0.0,20.6,0.0,0.0,0.07
4714000-47065011700,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093004606,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093004610,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005202,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005301,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005401,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005603,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005604,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005701,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005704,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005709,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005712,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093005807,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093006104,2118.0,0,0.0,20.6,0.0,0.0,0.07
4740000-47093006207,2118.0,0,0.0,20.6,0.0,0.0,0.07
4748000-47157004500,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157020622,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157021139,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157980100,2132.0,0,0.0,16.4,0.0,2.0,0.071
4748000-47157980400,2132.0,0,0.0,16.4,0.0,2.0,0.071
4751560-47149040302,2118.0,0,0.0,20.6,0.0,0.0,0.07
4751560-47149040702,2118.0,0,0.0,20.6,0.0,0.0,0.07
4751560-47149040901,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037016000,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037017200,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037017701,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018601,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018602,2118.0,0,0.0,20.6,0.0,0.0,0.07
4752006-47037018700,2118.0,0,0.0,20.6,0.0,0.0,0.07
4801000-48253020101,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441012100,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441013000,2263.0,0,0.0,18.0,0.0,6.0,0.079
4801000-48441013200,2263.0,0,0.0,18.0,0.0,6.0,0.079
4803000-48375013400,2263.0,0,0.0,18.0,0.0,6.0,0.079
4804000-48439111545,2263.0,0,0.0,18.0,0.0,6.0,0.079
4804000-48439113002,2170.0,0,0.0,25.2,0.0,4.0,0.082
4805000-48453001606,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001742,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001783,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001784,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453001919,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002212,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002319,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002429,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48453002432,2146.0,0,1.0,46.3,0.0,4.0,0.08
4805000-48491020411,2146.0,0,1.0,46.3,0.0,4.0,0.08
4806128-48201253400,2209.0,0,1.0,36.5,0.0,3.0,0.081
4807000-48245011201,2209.0,0,1.0,36.5,0.0,3.0,0.081
4807000-48245011400,2209.0,0,1.0,36.5,0.0,3.0,0.081
4810768-48061012200,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012505,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012506,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061012609,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013206,2159.0,0,0.0,27.5,0.0,0.0,0.06
4810768-48061013207,2159.0,0,0.0,27.5,0.0,0.0,0.06
4813024-48113014002,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021627,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021637,2170.0,0,0.0,25.2,0.0,4.0,0.082
4813024-48121021638,2170.0,0,0.0,25.2,0.0,4.0,0.082
4815976-48041000202,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002010,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002011,2195.0,0,0.0,32.1,0.0,8.0,0.08
4815976-48041002014,2195.0,0,0.0,32.1,0.0,8.0,0.08
4817000-48355002900,2218.0,0,0.0,28.9,0.0,0.0,0.064
4817000-48355005802,2149.0,0,0.0,29.2,0.0,0.0,0.069
4819000-48085031804,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113001701,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113007826,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113013104,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113015900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016301,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113016703,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113017003,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113017900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113018001,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48113019900,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819000-48121021632,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020205,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121020506,2170.0,0,0.0,25.2,0.0,4.0,0.082
4819972-48121021409,2170.0,0,0.0,25.2,0.0,4.0,0.082
4822660-48215023511,2218.0,0,0.0,28.9,0.0,0.0,0.064
4824000-48141001203,2181.0,0,0.0,28.0,0.0,10.0,0.075
4824000-48141001700,2181.0,0,0.0,28.0,0.0,10.0,0.075
4827000-48439105006,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110401,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439110500,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111008,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111016,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827000-48439111301,2263.0,0,0.0,18.0,0.0,6.0,0.079
4827684-48085030524,2170.0,0,0.0,25.2,0.0,4.0,0.082
4827684-48121021522,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48085032011,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113017808,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018130,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018403,2170.0,0,0.0,25.2,0.0,4.0,0.082
4829000-48113018802,2170.0,0,0.0,25.2,0.0,4.0,0.082
4830464-48113016523,2170.0,0,0.0,25.2,0.0,4.0,0.082
4830464-48439113116,2170.0,0,0.0,25.2,0.0,4.0,0.082
4835000-48157672400,2210.0,0,0.0,32.1,0.0,6.0,0.078
4835000-48157672900,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673002,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673003,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48157673102,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201222300,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201222401,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201231700,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201232403,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201232900,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233101,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201233103,2209.0,0,1.0,36.5,0.0,3.0,0.081
4835000-48201240400,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240701,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201240702,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201241300,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250100,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250402,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250600,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250701,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250702,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201250800,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251600,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201251901,2195.0,0,0.0,32.1,0.0,8.0,0.08
4835000-48201252200,2209.0,0,1.0,36.5,0.0,3.0,0.081
